Date,Country/Region,Confirmed,Deaths,Recovered,Active,No_Of_New_Cases,No_Of_New_Deaths,No_Of_New_Recovered,Latitude,Longtitude
2020-05-07,Turkey,133721,3641,82984,47096,1977,57,4782,38.963745,35.243322
2020-05-08,Turkey,135569,3689,86396,45484,1848,48,3412,38.963745,35.243322
2020-05-09,Turkey,137115,3739,89480,43896,1546,50,3084,38.963745,35.243322
2020-05-10,Turkey,138657,3786,92691,42180,1542,47,3211,38.963745,35.243322
2020-05-11,Turkey,139771,3841,95780,40150,1114,55,3089,38.963745,35.243322
2020-05-12,Turkey,141475,3894,98889,38692,1704,53,3109,38.963745,35.243322
2020-05-13,Turkey,143114,3952,101715,37447,1639,58,2826,38.963745,35.243322
2020-01-22,US,1,0,0,1,0,0,0,37.09024,-95.712891
2020-01-23,US,1,0,0,1,0,0,0,37.09024,-95.712891
2020-01-24,US,2,0,0,2,1,0,0,37.09024,-95.712891
2020-01-25,US,2,0,0,2,0,0,0,37.09024,-95.712891
2020-01-26,US,5,0,0,5,3,0,0,37.09024,-95.712891
2020-01-27,US,5,0,0,5,0,0,0,37.09024,-95.712891
2020-01-28,US,5,0,0,5,0,0,0,37.09024,-95.712891
2020-01-29,US,5,0,0,5,0,0,0,37.09024,-95.712891
2020-01-30,US,5,0,0,5,0,0,0,37.09024,-95.712891
2020-01-31,US,7,0,0,7,2,0,0,37.09024,-95.712891
2020-02-01,US,8,0,0,8,1,0,0,37.09024,-95.712891
2020-02-02,US,8,0,0,8,0,0,0,37.09024,-95.712891
2020-02-03,US,11,0,0,11,3,0,0,37.09024,-95.712891
2020-02-04,US,11,0,0,11,0,0,0,37.09024,-95.712891
2020-02-05,US,11,0,0,11,0,0,0,37.09024,-95.712891
2020-02-06,US,11,0,0,11,0,0,0,37.09024,-95.712891
2020-02-07,US,11,0,0,11,0,0,0,37.09024,-95.712891
2020-02-08,US,11,0,0,11,0,0,0,37.09024,-95.712891
2020-02-09,US,11,0,3,8,0,0,3,37.09024,-95.712891
2020-02-10,US,11,0,3,8,0,0,0,37.09024,-95.712891
2020-02-11,US,12,0,3,9,1,0,0,37.09024,-95.712891
2020-02-12,US,12,0,3,9,0,0,0,37.09024,-95.712891
2020-02-13,US,13,0,3,10,1,0,0,37.09024,-95.712891
2020-02-14,US,13,0,3,10,0,0,0,37.09024,-95.712891
2020-02-15,US,13,0,3,10,0,0,0,37.09024,-95.712891
2020-02-16,US,13,0,3,10,0,0,0,37.09024,-95.712891
2020-02-17,US,13,0,3,10,0,0,0,37.09024,-95.712891
2020-02-18,US,13,0,3,10,0,0,0,37.09024,-95.712891
2020-02-19,US,13,0,3,10,0,0,0,37.09024,-95.712891
2020-02-20,US,13,0,3,10,0,0,0,37.09024,-95.712891
2020-02-21,US,15,0,5,10,2,0,2,37.09024,-95.712891
2020-02-22,US,15,0,5,10,0,0,0,37.09024,-95.712891
2020-02-23,US,15,0,5,10,0,0,0,37.09024,-95.712891
2020-02-24,US,51,0,5,46,36,0,0,37.09024,-95.712891
2020-02-25,US,51,0,6,45,0,0,1,37.09024,-95.712891
2020-02-26,US,57,0,6,51,6,0,0,37.09024,-95.712891
2020-02-27,US,58,0,6,52,1,0,0,37.09024,-95.712891
2020-02-28,US,60,0,7,53,2,0,1,37.09024,-95.712891
2020-02-29,US,68,1,7,60,8,1,0,37.09024,-95.712891
2020-03-01,US,74,1,7,66,6,0,0,37.09024,-95.712891
2020-03-02,US,98,6,7,85,24,5,0,37.09024,-95.712891
2020-03-03,US,118,7,7,104,20,1,0,37.09024,-95.712891
2020-03-04,US,149,11,7,131,31,4,0,37.09024,-95.712891
2020-03-05,US,217,12,7,198,68,1,0,37.09024,-95.712891
2020-03-06,US,262,14,7,241,45,2,0,37.09024,-95.712891
2020-03-07,US,402,17,7,378,140,3,0,37.09024,-95.712891
2020-03-08,US,518,21,7,490,116,4,0,37.09024,-95.712891
2020-03-09,US,583,22,7,554,65,1,0,37.09024,-95.712891
2020-03-10,US,959,28,8,923,376,6,1,37.09024,-95.712891
2020-03-11,US,1281,36,8,1237,322,8,0,37.09024,-95.712891
2020-03-12,US,1663,41,12,1610,382,5,4,37.09024,-95.712891
2020-03-13,US,2179,49,12,2118,516,8,0,37.09024,-95.712891
2020-03-14,US,2727,58,12,2657,548,9,0,37.09024,-95.712891
2020-03-15,US,3499,73,12,3414,772,15,0,37.09024,-95.712891
2020-03-16,US,4632,99,17,4516,1133,26,5,37.09024,-95.712891
2020-03-17,US,6421,133,17,6271,1789,34,0,37.09024,-95.712891
2020-03-18,US,7783,164,105,7514,1362,31,88,37.09024,-95.712891
2020-03-19,US,13747,258,121,13368,5964,94,16,37.09024,-95.712891
2020-03-20,US,19273,349,147,18777,5526,91,26,37.09024,-95.712891
2020-03-21,US,25600,442,176,24982,6327,93,29,37.09024,-95.712891
2020-03-22,US,33276,586,178,32512,7676,144,2,37.09024,-95.712891
2020-03-23,US,43843,786,178,42879,10567,200,0,37.09024,-95.712891
2020-03-24,US,53736,1008,348,52380,9893,222,170,37.09024,-95.712891
2020-03-25,US,65778,1316,361,64101,12042,308,13,37.09024,-95.712891
2020-03-26,US,83836,1726,681,81429,18058,410,320,37.09024,-95.712891
2020-03-27,US,101657,2265,869,98523,17821,539,188,37.09024,-95.712891
2020-03-28,US,121465,2731,1072,117662,19808,466,203,37.09024,-95.712891
2020-03-29,US,140909,3420,2665,134824,19444,689,1593,37.09024,-95.712891
2020-03-30,US,161831,4192,5644,151995,20922,772,2979,37.09024,-95.712891
2020-03-31,US,188172,5367,7024,175781,26341,1175,1380,37.09024,-95.712891
2020-04-01,US,213242,6501,8474,198267,25070,1134,1450,37.09024,-95.712891
2020-04-02,US,243622,7921,9001,226700,30380,1420,527,37.09024,-95.712891
2020-04-03,US,275367,9246,9707,256414,31745,1325,706,37.09024,-95.712891
2020-04-04,US,308650,10855,14652,283143,33283,1609,4945,37.09024,-95.712891
2020-04-05,US,336802,12375,17448,306979,28152,1520,2796,37.09024,-95.712891
2020-04-06,US,366317,13894,19581,332842,29515,1519,2133,37.09024,-95.712891
2020-04-07,US,397121,16191,21763,359167,30804,2297,2182,37.09024,-95.712891
2020-04-08,US,428654,18270,23559,386825,31533,2079,1796,37.09024,-95.712891
2020-04-09,US,462780,20255,25410,417115,34126,1985,1851,37.09024,-95.712891
2020-04-10,US,496535,22333,28790,445412,33755,2078,3380,37.09024,-95.712891
2020-04-11,US,526396,24342,31270,470784,29861,2009,2480,37.09024,-95.712891
2020-04-12,US,555313,26086,32988,496239,28917,1744,1718,37.09024,-95.712891
2020-04-13,US,580619,27870,43482,509267,25306,1784,10494,37.09024,-95.712891
2020-04-14,US,607670,30262,47763,529645,27051,2392,4281,37.09024,-95.712891
2020-04-15,US,636350,32734,52096,551520,28680,2472,4333,37.09024,-95.712891
2020-04-16,US,667592,34827,54703,578062,31242,2093,2607,37.09024,-95.712891
2020-04-17,US,699706,37411,58545,603750,32114,2584,3842,37.09024,-95.712891
2020-04-18,US,732197,39753,64840,627604,32491,2342,6295,37.09024,-95.712891
2020-04-19,US,758809,40945,70337,647527,26612,1192,5497,37.09024,-95.712891
2020-04-20,US,784326,42659,72329,669338,25517,1714,1992,37.09024,-95.712891
2020-04-21,US,811865,45086,75204,691575,27539,2427,2875,37.09024,-95.712891
2020-04-22,US,840351,47412,77366,715573,28486,2326,2162,37.09024,-95.712891
2020-04-23,US,869170,49724,80203,739243,28819,2312,2837,37.09024,-95.712891
2020-04-24,US,905358,51493,99079,754786,36188,1769,18876,37.09024,-95.712891
2020-04-25,US,938154,53755,100372,784027,32796,2262,1293,37.09024,-95.712891
2020-04-26,US,965785,54881,106988,803916,27631,1126,6616,37.09024,-95.712891
2020-04-27,US,988197,56219,111424,820554,22412,1338,4436,37.09024,-95.712891
2020-04-28,US,1012582,58355,115936,838291,24385,2136,4512,37.09024,-95.712891
2020-04-29,US,1039909,60967,120720,858222,27327,2612,4784,37.09024,-95.712891
2020-04-30,US,1069424,62996,153947,852481,29515,2029,33227,37.09024,-95.712891
2020-05-01,US,1103461,64943,164015,874503,34037,1947,10068,37.09024,-95.712891
2020-05-02,US,1132539,66369,175382,890788,29078,1426,11367,37.09024,-95.712891
2020-05-03,US,1158040,67682,180152,910206,25501,1313,4770,37.09024,-95.712891
2020-05-04,US,1180375,68922,187180,924273,22335,1240,7028,37.09024,-95.712891
2020-05-05,US,1204351,71064,189791,943496,23976,2142,2611,37.09024,-95.712891
2020-05-06,US,1229331,73455,189910,965966,24980,2391,119,37.09024,-95.712891
2020-05-07,US,1257023,75662,195036,986325,27692,2207,5126,37.09024,-95.712891
2020-05-08,US,1283929,77180,198993,1007756,26906,1518,3957,37.09024,-95.712891
2020-05-09,US,1309550,78795,212534,1018221,25621,1615,13541,37.09024,-95.712891
2020-05-10,US,1329260,79526,216169,1033565,19710,731,3635,37.09024,-95.712891
2020-05-11,US,1347881,80682,232733,1034466,18621,1156,16564,37.09024,-95.712891
2020-05-12,US,1369376,82356,230287,1056733,21495,1674,-2446,37.09024,-95.712891
2020-05-13,US,1390406,84119,243430,1062857,21030,1763,13143,37.09024,-95.712891
2020-01-22,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-01-23,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-01-24,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-01-25,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-01-26,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-01-27,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-01-28,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-01-29,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-01-30,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-01-31,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-01,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-02,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-03,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-04,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-05,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-06,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-07,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-08,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-09,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-10,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-11,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-12,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-13,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-14,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-15,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-16,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-17,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-18,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-19,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-20,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-21,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-22,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-23,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-24,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-25,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-26,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-27,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-28,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-02-29,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-01,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-02,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-03,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-04,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-05,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-06,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-07,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-08,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-09,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-10,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-11,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-12,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-13,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-14,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-15,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-16,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-17,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-18,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-19,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-20,Uganda,0,0,0,0,0,0,0,1.373333,32.290275
2020-03-21,Uganda,1,0,0,1,1,0,0,1.373333,32.290275
2020-03-22,Uganda,1,0,0,1,0,0,0,1.373333,32.290275
2020-03-23,Uganda,9,0,0,9,8,0,0,1.373333,32.290275
2020-03-24,Uganda,9,0,0,9,0,0,0,1.373333,32.290275
2020-03-25,Uganda,14,0,0,14,5,0,0,1.373333,32.290275
2020-03-26,Uganda,14,0,0,14,0,0,0,1.373333,32.290275
2020-03-27,Uganda,23,0,0,23,9,0,0,1.373333,32.290275
2020-03-28,Uganda,30,0,0,30,7,0,0,1.373333,32.290275
2020-03-29,Uganda,33,0,0,33,3,0,0,1.373333,32.290275
2020-03-30,Uganda,33,0,0,33,0,0,0,1.373333,32.290275
2020-03-31,Uganda,44,0,0,44,11,0,0,1.373333,32.290275
2020-04-01,Uganda,44,0,0,44,0,0,0,1.373333,32.290275
2020-04-02,Uganda,45,0,0,45,1,0,0,1.373333,32.290275
2020-04-03,Uganda,48,0,0,48,3,0,0,1.373333,32.290275
2020-04-04,Uganda,48,0,0,48,0,0,0,1.373333,32.290275
2020-04-05,Uganda,52,0,0,52,4,0,0,1.373333,32.290275
2020-04-06,Uganda,52,0,0,52,0,0,0,1.373333,32.290275
2020-04-07,Uganda,52,0,0,52,0,0,0,1.373333,32.290275
2020-04-08,Uganda,53,0,0,53,1,0,0,1.373333,32.290275
2020-04-09,Uganda,53,0,0,53,0,0,0,1.373333,32.290275
2020-04-10,Uganda,53,0,0,53,0,0,0,1.373333,32.290275
2020-04-11,Uganda,53,0,4,49,0,0,4,1.373333,32.290275
2020-04-12,Uganda,54,0,4,50,1,0,0,1.373333,32.290275
2020-04-13,Uganda,54,0,7,47,0,0,3,1.373333,32.290275
2020-04-14,Uganda,55,0,8,47,1,0,1,1.373333,32.290275
2020-04-15,Uganda,55,0,12,43,0,0,4,1.373333,32.290275
2020-04-16,Uganda,55,0,20,35,0,0,8,1.373333,32.290275
2020-04-17,Uganda,56,0,20,36,1,0,0,1.373333,32.290275
2020-04-18,Uganda,55,0,22,33,0,0,2,1.373333,32.290275
2020-04-19,Uganda,55,0,28,27,0,0,6,1.373333,32.290275
2020-04-20,Uganda,56,0,38,18,1,0,10,1.373333,32.290275
2020-04-21,Uganda,61,0,38,23,5,0,0,1.373333,32.290275
2020-04-22,Uganda,63,0,45,18,2,0,7,1.373333,32.290275
2020-04-23,Uganda,74,0,46,28,11,0,1,1.373333,32.290275
2020-04-24,Uganda,75,0,46,29,1,0,0,1.373333,32.290275
2020-04-25,Uganda,75,0,46,29,0,0,0,1.373333,32.290275
2020-04-26,Uganda,79,0,46,33,4,0,0,1.373333,32.290275
2020-04-27,Uganda,79,0,47,32,0,0,1,1.373333,32.290275
2020-04-28,Uganda,79,0,52,27,0,0,5,1.373333,32.290275
2020-04-29,Uganda,81,0,52,29,2,0,0,1.373333,32.290275
2020-04-30,Uganda,83,0,52,31,2,0,0,1.373333,32.290275
2020-05-01,Uganda,85,0,52,33,2,0,0,1.373333,32.290275
2020-05-02,Uganda,88,0,52,36,3,0,0,1.373333,32.290275
2020-05-03,Uganda,89,0,52,37,1,0,0,1.373333,32.290275
2020-05-04,Uganda,97,0,55,42,8,0,3,1.373333,32.290275
2020-05-05,Uganda,98,0,55,43,1,0,0,1.373333,32.290275
2020-05-06,Uganda,100,0,55,45,2,0,0,1.373333,32.290275
2020-05-07,Uganda,101,0,55,46,1,0,0,1.373333,32.290275
2020-05-08,Uganda,101,0,55,46,0,0,0,1.373333,32.290275
2020-05-09,Uganda,116,0,55,61,15,0,0,1.373333,32.290275
2020-05-10,Uganda,121,0,55,66,5,0,0,1.373333,32.290275
2020-05-11,Uganda,121,0,55,66,0,0,0,1.373333,32.290275
2020-05-12,Uganda,129,0,55,74,8,0,0,1.373333,32.290275
2020-05-13,Uganda,139,0,55,84,10,0,0,1.373333,32.290275
2020-01-22,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-01-23,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-01-24,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-01-25,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-01-26,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-01-27,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-01-28,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-01-29,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-01-30,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-01-31,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-01,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-02,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-03,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-04,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-05,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-06,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-07,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-08,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-09,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-10,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-11,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-12,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-13,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-14,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-15,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-16,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-17,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-18,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-19,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-20,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-21,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-22,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-23,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-24,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-25,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-26,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-27,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-28,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-02-29,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-03-01,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-03-02,Ukraine,0,0,0,0,0,0,0,48.379433,31.16558
2020-03-03,Ukraine,1,0,0,1,1,0,0,48.379433,31.16558
2020-03-04,Ukraine,1,0,0,1,0,0,0,48.379433,31.16558
2020-03-05,Ukraine,1,0,0,1,0,0,0,48.379433,31.16558
2020-03-06,Ukraine,1,0,0,1,0,0,0,48.379433,31.16558
2020-03-07,Ukraine,1,0,0,1,0,0,0,48.379433,31.16558
2020-03-08,Ukraine,1,0,0,1,0,0,0,48.379433,31.16558
2020-03-09,Ukraine,1,0,0,1,0,0,0,48.379433,31.16558
2020-03-10,Ukraine,1,0,0,1,0,0,0,48.379433,31.16558
2020-03-11,Ukraine,1,0,0,1,0,0,0,48.379433,31.16558
2020-03-12,Ukraine,1,0,0,1,0,0,0,48.379433,31.16558
2020-03-13,Ukraine,3,1,0,2,2,1,0,48.379433,31.16558
2020-03-14,Ukraine,3,1,0,2,0,0,0,48.379433,31.16558
2020-03-15,Ukraine,3,1,0,2,0,0,0,48.379433,31.16558
2020-03-16,Ukraine,7,1,0,6,4,0,0,48.379433,31.16558
2020-03-17,Ukraine,14,2,0,12,7,1,0,48.379433,31.16558
2020-03-18,Ukraine,14,2,0,12,0,0,0,48.379433,31.16558
2020-03-19,Ukraine,16,2,0,14,2,0,0,48.379433,31.16558
2020-03-20,Ukraine,29,3,0,26,13,1,0,48.379433,31.16558
2020-03-21,Ukraine,47,3,1,43,18,0,1,48.379433,31.16558
2020-03-22,Ukraine,73,3,1,69,26,0,0,48.379433,31.16558
2020-03-23,Ukraine,73,3,1,69,0,0,0,48.379433,31.16558
2020-03-24,Ukraine,97,3,1,93,24,0,0,48.379433,31.16558
2020-03-25,Ukraine,145,5,1,139,48,2,0,48.379433,31.16558
2020-03-26,Ukraine,196,5,1,190,51,0,0,48.379433,31.16558
2020-03-27,Ukraine,310,5,5,300,114,0,4,48.379433,31.16558
2020-03-28,Ukraine,356,9,5,342,46,4,0,48.379433,31.16558
2020-03-29,Ukraine,475,10,6,459,119,1,1,48.379433,31.16558
2020-03-30,Ukraine,548,13,8,527,73,3,2,48.379433,31.16558
2020-03-31,Ukraine,645,17,10,618,97,4,2,48.379433,31.16558
2020-04-01,Ukraine,794,20,13,761,149,3,3,48.379433,31.16558
2020-04-02,Ukraine,897,22,19,856,103,2,6,48.379433,31.16558
2020-04-03,Ukraine,1072,27,22,1023,175,5,3,48.379433,31.16558
2020-04-04,Ukraine,1225,32,25,1168,153,5,3,48.379433,31.16558
2020-04-05,Ukraine,1308,37,28,1243,83,5,3,48.379433,31.16558
2020-04-06,Ukraine,1319,38,28,1253,11,1,0,48.379433,31.16558
2020-04-07,Ukraine,1462,45,28,1389,143,7,0,48.379433,31.16558
2020-04-08,Ukraine,1668,52,35,1581,206,7,7,48.379433,31.16558
2020-04-09,Ukraine,1892,57,45,1790,224,5,10,48.379433,31.16558
2020-04-10,Ukraine,2203,69,61,2073,311,12,16,48.379433,31.16558
2020-04-11,Ukraine,2511,73,79,2359,308,4,18,48.379433,31.16558
2020-04-12,Ukraine,2777,83,89,2605,266,10,10,48.379433,31.16558
2020-04-13,Ukraine,3102,93,97,2912,325,10,8,48.379433,31.16558
2020-04-14,Ukraine,3372,98,119,3155,270,5,22,48.379433,31.16558
2020-04-15,Ukraine,3764,108,143,3513,392,10,24,48.379433,31.16558
2020-04-16,Ukraine,4161,116,186,3859,397,8,43,48.379433,31.16558
2020-04-17,Ukraine,4662,125,246,4291,501,9,60,48.379433,31.16558
2020-04-18,Ukraine,5106,133,275,4698,444,8,29,48.379433,31.16558
2020-04-19,Ukraine,5449,141,347,4961,343,8,72,48.379433,31.16558
2020-04-20,Ukraine,5710,151,359,5200,261,10,12,48.379433,31.16558
2020-04-21,Ukraine,6125,161,367,5597,415,10,8,48.379433,31.16558
2020-04-22,Ukraine,6592,174,424,5994,467,13,57,48.379433,31.16558
2020-04-23,Ukraine,7170,187,504,6479,578,13,80,48.379433,31.16558
2020-04-24,Ukraine,7647,201,782,6664,477,14,278,48.379433,31.16558
2020-04-25,Ukraine,8125,201,782,7142,478,0,0,48.379433,31.16558
2020-04-26,Ukraine,8617,209,840,7568,492,8,58,48.379433,31.16558
2020-04-27,Ukraine,9009,220,864,7925,392,11,24,48.379433,31.16558
2020-04-28,Ukraine,9410,239,992,8179,401,19,128,48.379433,31.16558
2020-04-29,Ukraine,9866,250,1103,8513,456,11,111,48.379433,31.16558
2020-04-30,Ukraine,10406,261,1238,8907,540,11,135,48.379433,31.16558
2020-05-01,Ukraine,10861,272,1413,9176,455,11,175,48.379433,31.16558
2020-05-02,Ukraine,11411,279,1498,9634,550,7,85,48.379433,31.16558
2020-05-03,Ukraine,11913,288,1548,10077,502,9,50,48.379433,31.16558
2020-05-04,Ukraine,12331,303,1619,10409,418,15,71,48.379433,31.16558
2020-05-05,Ukraine,12697,316,1875,10506,366,13,256,48.379433,31.16558
2020-05-06,Ukraine,13184,327,2097,10760,487,11,222,48.379433,31.16558
2020-05-07,Ukraine,13691,340,2396,10955,507,13,299,48.379433,31.16558
2020-05-08,Ukraine,14195,361,2706,11128,504,21,310,48.379433,31.16558
2020-05-09,Ukraine,14710,376,2909,11425,515,15,203,48.379433,31.16558
2020-05-10,Ukraine,15232,391,3060,11781,522,15,151,48.379433,31.16558
2020-05-11,Ukraine,15648,408,3288,11952,416,17,228,48.379433,31.16558
2020-05-12,Ukraine,16023,425,3373,12225,375,17,85,48.379433,31.16558
2020-05-13,Ukraine,16425,439,3716,12270,402,14,343,48.379433,31.16558
2020-01-22,United Arab Emirates,0,0,0,0,0,0,0,23.424076,53.847818000000004
2020-01-23,United Arab Emirates,0,0,0,0,0,0,0,23.424076,53.847818000000004
2020-01-24,United Arab Emirates,0,0,0,0,0,0,0,23.424076,53.847818000000004
2020-01-25,United Arab Emirates,0,0,0,0,0,0,0,23.424076,53.847818000000004
2020-01-26,United Arab Emirates,0,0,0,0,0,0,0,23.424076,53.847818000000004
2020-01-27,United Arab Emirates,0,0,0,0,0,0,0,23.424076,53.847818000000004
2020-01-28,United Arab Emirates,0,0,0,0,0,0,0,23.424076,53.847818000000004
2020-01-29,United Arab Emirates,4,0,0,4,4,0,0,23.424076,53.847818000000004
2020-01-30,United Arab Emirates,4,0,0,4,0,0,0,23.424076,53.847818000000004
2020-01-31,United Arab Emirates,4,0,0,4,0,0,0,23.424076,53.847818000000004
2020-02-01,United Arab Emirates,4,0,0,4,0,0,0,23.424076,53.847818000000004
2020-02-02,United Arab Emirates,5,0,0,5,1,0,0,23.424076,53.847818000000004
2020-02-03,United Arab Emirates,5,0,0,5,0,0,0,23.424076,53.847818000000004
2020-02-04,United Arab Emirates,5,0,0,5,0,0,0,23.424076,53.847818000000004
2020-02-05,United Arab Emirates,5,0,0,5,0,0,0,23.424076,53.847818000000004
2020-02-06,United Arab Emirates,5,0,0,5,0,0,0,23.424076,53.847818000000004
2020-02-07,United Arab Emirates,5,0,0,5,0,0,0,23.424076,53.847818000000004
2020-02-08,United Arab Emirates,7,0,0,7,2,0,0,23.424076,53.847818000000004
2020-02-09,United Arab Emirates,7,0,0,7,0,0,0,23.424076,53.847818000000004
2020-02-10,United Arab Emirates,8,0,0,8,1,0,0,23.424076,53.847818000000004
2020-02-11,United Arab Emirates,8,0,0,8,0,0,0,23.424076,53.847818000000004
2020-02-12,United Arab Emirates,8,0,1,7,0,0,1,23.424076,53.847818000000004
2020-02-13,United Arab Emirates,8,0,1,7,0,0,0,23.424076,53.847818000000004
2020-02-14,United Arab Emirates,8,0,1,7,0,0,0,23.424076,53.847818000000004
